"","unique_id","Plate","Well.ID","beadset","secondary","Median.BL2.H.of.1_mean","Median.BL2.H.of.1_median","Median.BL2.H.of.1_sd","Median.BL2.H.of.2_mean","Median.BL2.H.of.2_median","Median.BL2.H.of.2_sd","Median.BL2.H.of.3_mean","Median.BL2.H.of.3_median","Median.BL2.H.of.3_sd","Median.BL2.H.of.4_mean","Median.BL2.H.of.4_median","Median.BL2.H.of.4_sd","Median.BL2.H.of.5_mean","Median.BL2.H.of.5_median","Median.BL2.H.of.5_sd","Median.BL2.H.of.6_mean","Median.BL2.H.of.6_median","Median.BL2.H.of.6_sd","Median.BL2.H.of.7_mean","Median.BL2.H.of.7_median","Median.BL2.H.of.7_sd","Median.BL2.H.of.8_mean","Median.BL2.H.of.8_median","Median.BL2.H.of.8_sd","Median.BL2.H.of.9_mean","Median.BL2.H.of.9_median","Median.BL2.H.of.9_sd","Median.BL2.H.of.10_mean","Median.BL2.H.of.10_median","Median.BL2.H.of.10_sd","Median.BL2.H.of.11_mean","Median.BL2.H.of.11_median","Median.BL2.H.of.11_sd","Median.BL2.H.of.12_mean","Median.BL2.H.of.12_median","Median.BL2.H.of.12_sd","Median.BL2.H.of.13_mean","Median.BL2.H.of.13_median","Median.BL2.H.of.13_sd","Median.BL2.H.of.14_mean","Median.BL2.H.of.14_median","Median.BL2.H.of.14_sd","Median.BL2.H.of.15_mean","Median.BL2.H.of.15_median","Median.BL2.H.of.15_sd","Median.BL2.H.of.16_mean","Median.BL2.H.of.16_median","Median.BL2.H.of.16_sd","Median.BL2.H.of.17_mean","Median.BL2.H.of.17_median","Median.BL2.H.of.17_sd","Median.BL2.H.of.18_mean","Median.BL2.H.of.18_median","Median.BL2.H.of.18_sd","Median.BL2.H.of.19_mean","Median.BL2.H.of.19_median","Median.BL2.H.of.19_sd","Median.BL2.H.of.20_mean","Median.BL2.H.of.20_median","Median.BL2.H.of.20_sd","Median.BL2.H.of.21_mean","Median.BL2.H.of.21_median","Median.BL2.H.of.21_sd","Median.BL2.H.of.22_mean","Median.BL2.H.of.22_median","Median.BL2.H.of.22_sd","Median.BL2.H.of.23_mean","Median.BL2.H.of.23_median","Median.BL2.H.of.23_sd","Median.BL2.H.of.24_mean","Median.BL2.H.of.24_median","Median.BL2.H.of.24_sd","Median.BL2.H.of.33_mean","Median.BL2.H.of.33_median","Median.BL2.H.of.33_sd","Median.BL2.H.of.54_mean","Median.BL2.H.of.54_median","Median.BL2.H.of.54_sd","Median.BL2.H.of.60_mean","Median.BL2.H.of.60_median","Median.BL2.H.of.60_sd"
"29","Nasal_1",3,"A01","2","IgM",3288.25,3288.25,151.674404564514,5061.25,5061.25,243.598286118766,4786.75,4786.75,15.2027957955108,4467,4467,326.683332908185,5669.75,5669.75,292.388654020637,4944.75,4944.75,348.957196515561,5222.5,5222.5,68.5893577750951,4785.25,4785.25,660.084180237642,5063.25,5063.25,376.534360981837,4519.75,4519.75,365.220652482852,4606.75,4606.75,603.515637742718,4264,4264,90.5096679918781,3673.5,3673.5,218.495995386643,4551.5,4551.5,98.2878425849301,3437,3437,178.19090885901,5863.75,5863.75,271.175450585041,6248.25,6248.25,405.525739010485,4035.75,4035.75,659.377073456456,3433.75,3433.75,172.180501218924,4820.25,4820.25,247.840926805885,5820,5820,678.822509939086,4362.75,4362.75,131.168307910105,67060,67060,16181.431580673,49344,49344,9131.57697224307,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Nasal_1",3,"A02","2","IgM",3288.25,3288.25,151.674404564514,5061.25,5061.25,243.598286118766,4786.75,4786.75,15.2027957955108,4467,4467,326.683332908185,5669.75,5669.75,292.388654020637,4944.75,4944.75,348.957196515561,5222.5,5222.5,68.5893577750951,4785.25,4785.25,660.084180237642,5063.25,5063.25,376.534360981837,4519.75,4519.75,365.220652482852,4606.75,4606.75,603.515637742718,4264,4264,90.5096679918781,3673.5,3673.5,218.495995386643,4551.5,4551.5,98.2878425849301,3437,3437,178.19090885901,5863.75,5863.75,271.175450585041,6248.25,6248.25,405.525739010485,4035.75,4035.75,659.377073456456,3433.75,3433.75,172.180501218924,4820.25,4820.25,247.840926805885,5820,5820,678.822509939086,4362.75,4362.75,131.168307910105,67060,67060,16181.431580673,49344,49344,9131.57697224307,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Nasal_1",4,"A01","2","IgA",9944.5,9944.5,823.779400082328,6886.5,6886.5,234.052344572747,6822.5,6822.5,437.699097554473,6291.75,6291.75,53.3865619795843,10832,10832,2.82842712474619,7008.75,7008.75,221.677975901983,7927.5,7927.5,72.1248916810278,6465.25,6465.25,84.4992603517924,6400.75,6400.75,252.790674274191,6836,6836,115.965512114594,7778.75,7778.75,44.1941738241592,31283.5,31283.5,1652.50854763296,13086.5,13086.5,755.897149088419,10449,10449,31.1126983722081,8909,8909,131.521861300698,9449.25,9449.25,41.365746699413,18505.5,18505.5,1825.74970902367,9446,9446,134.350288425444,4688.25,4688.25,529.269425718131,6205,6205,200.818325856979,87459,87459,5806.76088710393,5904,5904,145.663996924429,733889.25,733889.25,7349.31433026238,539236.75,539236.75,14595.0375170809,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Nasal_1",4,"A02","2","IgA",9944.5,9944.5,823.779400082328,6886.5,6886.5,234.052344572747,6822.5,6822.5,437.699097554473,6291.75,6291.75,53.3865619795843,10832,10832,2.82842712474619,7008.75,7008.75,221.677975901983,7927.5,7927.5,72.1248916810278,6465.25,6465.25,84.4992603517924,6400.75,6400.75,252.790674274191,6836,6836,115.965512114594,7778.75,7778.75,44.1941738241592,31283.5,31283.5,1652.50854763296,13086.5,13086.5,755.897149088419,10449,10449,31.1126983722081,8909,8909,131.521861300698,9449.25,9449.25,41.365746699413,18505.5,18505.5,1825.74970902367,9446,9446,134.350288425444,4688.25,4688.25,529.269425718131,6205,6205,200.818325856979,87459,87459,5806.76088710393,5904,5904,145.663996924429,733889.25,733889.25,7349.31433026238,539236.75,539236.75,14595.0375170809,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Nasal_10",1,"A19","1","IgM",3046.75,3046.75,182.079996155536,2646.25,2646.25,90.8632213824714,3780,3780,612.35447250755,2907.25,2907.25,327.743993079965,4058,4058,503.460028204822,3000.5,3000.5,454.66966030295,2504.5,2504.5,126.572113832392,3365.5,3365.5,287.792459942925,2787.5,2787.5,225.567063198509,3225.75,3225.75,576.64558005763,4952.5,4952.5,398.101117808026,3468,3468,564.271211386865,3000.25,3000.25,355.32115754624,2593.5,2593.5,150.613744392735,3263.5,3263.5,356.38181771802,3224,3224,89.095454429505,4009.5,4009.5,550.836182544321,2866,2866,498.510280736516,3745.75,3745.75,392.090710167941,3230.25,3230.25,300.166828613689,3693,3693,585.484414822461,3119.5,3119.5,454.66966030295,70882,70882,5489.97704913236,14283.5,14283.5,594.676802977886,NA,NA,NA,3295.5,3295.5,16.2634559672906,NA,NA,NA
"34","Nasal_10",1,"A20","1","IgM",3046.75,3046.75,182.079996155536,2646.25,2646.25,90.8632213824714,3780,3780,612.35447250755,2907.25,2907.25,327.743993079965,4058,4058,503.460028204822,3000.5,3000.5,454.66966030295,2504.5,2504.5,126.572113832392,3365.5,3365.5,287.792459942925,2787.5,2787.5,225.567063198509,3225.75,3225.75,576.64558005763,4952.5,4952.5,398.101117808026,3468,3468,564.271211386865,3000.25,3000.25,355.32115754624,2593.5,2593.5,150.613744392735,3263.5,3263.5,356.38181771802,3224,3224,89.095454429505,4009.5,4009.5,550.836182544321,2866,2866,498.510280736516,3745.75,3745.75,392.090710167941,3230.25,3230.25,300.166828613689,3693,3693,585.484414822461,3119.5,3119.5,454.66966030295,70882,70882,5489.97704913236,14283.5,14283.5,594.676802977886,NA,NA,NA,3295.5,3295.5,16.2634559672906,NA,NA,NA
"35","Nasal_10",2,"A19","1","IgA",5585.5,5585.5,333.75440072005,4748.25,4748.25,396.33335085506,50886.75,50886.75,3938.93832459966,7755.25,7755.25,433.10290347676,6868.75,6868.75,412.59680682235,9234,9234,625.082394568908,36599.5,36599.5,2353.95847457002,6675.75,6675.75,423.910515321335,7341.5,7341.5,358.50313806158,5901,5901,500.631601080076,6899.5,6899.5,229.809703885628,15242.5,15242.5,1267.84245866748,7370.5,7370.5,970.85761056913,6310,6310,231.931024229188,7075,7075,511.94530957906,32996.25,32996.25,928.78475708853,7257.75,7257.75,469.165349317274,6528,6528,463.154941677189,55025.25,55025.25,2500.68313166623,8299,8299,569.928065636357,12072.5,12072.5,224.152849636136,5955.75,5955.75,235.113004744527,18796.75,18796.75,1460.52905654081,735611,735611,33812.4320627783,NA,NA,NA,483526.25,483526.25,32979.8138279312,NA,NA,NA
"36","Nasal_10",2,"A20","1","IgA",5585.5,5585.5,333.75440072005,4748.25,4748.25,396.33335085506,50886.75,50886.75,3938.93832459966,7755.25,7755.25,433.10290347676,6868.75,6868.75,412.59680682235,9234,9234,625.082394568908,36599.5,36599.5,2353.95847457002,6675.75,6675.75,423.910515321335,7341.5,7341.5,358.50313806158,5901,5901,500.631601080076,6899.5,6899.5,229.809703885628,15242.5,15242.5,1267.84245866748,7370.5,7370.5,970.85761056913,6310,6310,231.931024229188,7075,7075,511.94530957906,32996.25,32996.25,928.78475708853,7257.75,7257.75,469.165349317274,6528,6528,463.154941677189,55025.25,55025.25,2500.68313166623,8299,8299,569.928065636357,12072.5,12072.5,224.152849636136,5955.75,5955.75,235.113004744527,18796.75,18796.75,1460.52905654081,735611,735611,33812.4320627783,NA,NA,NA,483526.25,483526.25,32979.8138279312,NA,NA,NA
"37","Nasal_10",3,"A19","2","IgM",2463,2463,205.060966544099,2993.75,2993.75,228.749043713848,2812.5,2812.5,142.128463018496,2825.5,2825.5,176.06958851545,3785.75,3785.75,148.138870658582,2744.75,2744.75,52.6794551983978,2969,2969,128.693434175952,3021.5,3021.5,91.2167747730646,2926.25,2926.25,165.109433407059,2739,2739,166.877200360025,3539.5,3539.5,2.12132034355964,2798.25,2798.25,107.126677349762,2454.5,2454.5,209.303607231218,2862,2862,4.24264068711928,2556,2556,199.404112294606,3885.25,3885.25,5.30330085889911,3507,3507,401.636651713959,2749,2749,89.8025612106915,2634,2634,121.622366364086,3128,3128,193.747258045114,2995,2995,91.9238815542512,2960.75,2960.75,44.9012806053458,62038.25,62038.25,2657.66083708964,14729,14729,1455.22575568191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Nasal_10",3,"A20","2","IgM",2463,2463,205.060966544099,2993.75,2993.75,228.749043713848,2812.5,2812.5,142.128463018496,2825.5,2825.5,176.06958851545,3785.75,3785.75,148.138870658582,2744.75,2744.75,52.6794551983978,2969,2969,128.693434175952,3021.5,3021.5,91.2167747730646,2926.25,2926.25,165.109433407059,2739,2739,166.877200360025,3539.5,3539.5,2.12132034355964,2798.25,2798.25,107.126677349762,2454.5,2454.5,209.303607231218,2862,2862,4.24264068711928,2556,2556,199.404112294606,3885.25,3885.25,5.30330085889911,3507,3507,401.636651713959,2749,2749,89.8025612106915,2634,2634,121.622366364086,3128,3128,193.747258045114,2995,2995,91.9238815542512,2960.75,2960.75,44.9012806053458,62038.25,62038.25,2657.66083708964,14729,14729,1455.22575568191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Nasal_10",4,"A19","2","IgA",11045,11045,476.589970519733,6387,6387,289.913780286484,6946,6946,726.905771059771,6550.5,6550.5,30.4055915910215,8335,8335,137.17871555019,7078.75,7078.75,780.999439820542,6743.25,6743.25,37.1231060122937,5743,5743,393.15137033972,5748,5748,16.9705627484771,6436.5,6436.5,307.591449816148,5690.25,5690.25,58.3363094478902,7741.75,7741.75,78.8424061023,9578.5,9578.5,113.844191771034,11858.5,11858.5,202.939646200539,8769.25,8769.25,381.484108450142,9689,9689,371.938166904124,6667.25,6667.25,125.511453660612,7255,7255,50.9116882454314,39877,39877,1346.33131137919,6283,6283,234.759451353934,5627.5,5627.5,279.307178568686,5131,5131,387.494516090228,22702,22702,1881.6111447374,892378,892378,35650.9096938634,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Nasal_10",4,"A20","2","IgA",11045,11045,476.589970519733,6387,6387,289.913780286484,6946,6946,726.905771059771,6550.5,6550.5,30.4055915910215,8335,8335,137.17871555019,7078.75,7078.75,780.999439820542,6743.25,6743.25,37.1231060122937,5743,5743,393.15137033972,5748,5748,16.9705627484771,6436.5,6436.5,307.591449816148,5690.25,5690.25,58.3363094478902,7741.75,7741.75,78.8424061023,9578.5,9578.5,113.844191771034,11858.5,11858.5,202.939646200539,8769.25,8769.25,381.484108450142,9689,9689,371.938166904124,6667.25,6667.25,125.511453660612,7255,7255,50.9116882454314,39877,39877,1346.33131137919,6283,6283,234.759451353934,5627.5,5627.5,279.307178568686,5131,5131,387.494516090228,22702,22702,1881.6111447374,892378,892378,35650.9096938634,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Nasal_11",1,"A21","1","IgM",5006.75,5006.75,417.546554290656,5095.25,5095.25,527.855212155758,6920.25,6920.25,623.314627615942,3986,3986,84.8528137423857,6673.5,6673.5,292.035100630044,5132,5132,565.685424949238,2773.75,2773.75,39.9515331370399,6726.75,6726.75,8.83883476483184,4112,4112,45.9619407771256,5359.75,5359.75,445.123718756932,7858.75,7858.75,457.144534037103,6134,6134,86.2670273047588,5570.5,5570.5,166.877200360025,4211.75,4211.75,81.6708332270462,5913.75,5913.75,353.906943983867,4399,4399,322.440692221066,6346.75,6346.75,107.833784130949,4552.25,4552.25,454.316106912357,6551.75,6551.75,163.695219844686,4911.5,4911.5,416.485894118877,5700.75,5700.75,545.532881685421,5651,5651,9.89949493661167,371583.5,371583.5,20165.9782926592,81449.5,81449.5,3500.8856736546,NA,NA,NA,4515,4515,98.9949493661167,NA,NA,NA
"42","Nasal_11",1,"A22","1","IgM",5006.75,5006.75,417.546554290656,5095.25,5095.25,527.855212155758,6920.25,6920.25,623.314627615942,3986,3986,84.8528137423857,6673.5,6673.5,292.035100630044,5132,5132,565.685424949238,2773.75,2773.75,39.9515331370399,6726.75,6726.75,8.83883476483184,4112,4112,45.9619407771256,5359.75,5359.75,445.123718756932,7858.75,7858.75,457.144534037103,6134,6134,86.2670273047588,5570.5,5570.5,166.877200360025,4211.75,4211.75,81.6708332270462,5913.75,5913.75,353.906943983867,4399,4399,322.440692221066,6346.75,6346.75,107.833784130949,4552.25,4552.25,454.316106912357,6551.75,6551.75,163.695219844686,4911.5,4911.5,416.485894118877,5700.75,5700.75,545.532881685421,5651,5651,9.89949493661167,371583.5,371583.5,20165.9782926592,81449.5,81449.5,3500.8856736546,NA,NA,NA,4515,4515,98.9949493661167,NA,NA,NA
"43","Nasal_11",2,"A21","1","IgA",15902.5,15902.5,238.294985259867,34155,34155,618.011326757043,241567,241567,766.503750806218,32583.5,32583.5,123.743686707646,82585,82585,1026.71904628287,17419.75,17419.75,280.367838740466,322261,322261,9058.03786699967,13249.75,13249.75,855.245651845129,12645.75,12645.75,158.038365595193,10988,10988,203.646752981726,80502.75,80502.75,1232.13356621756,31115.25,31115.25,366.634866045225,15806.75,15806.75,569.574512245764,10014,10014,33.9411254969543,16036.5,16036.5,419.314321243623,12307,12307,414.364573775317,14809.5,14809.5,436.2848839921,11867.75,11867.75,201.171879247573,27754.5,27754.5,406.586399182265,10503.5,10503.5,61.5182899632296,10586.25,10586.25,129.754094347731,11142.75,11142.75,85.206367132979,454755,454755,10780.5499859701,1343476.5,1343476.5,2959.2418792657,NA,NA,NA,373744.5,373744.5,303.348809129029,NA,NA,NA
"44","Nasal_11",2,"A22","1","IgA",15902.5,15902.5,238.294985259867,34155,34155,618.011326757043,241567,241567,766.503750806218,32583.5,32583.5,123.743686707646,82585,82585,1026.71904628287,17419.75,17419.75,280.367838740466,322261,322261,9058.03786699967,13249.75,13249.75,855.245651845129,12645.75,12645.75,158.038365595193,10988,10988,203.646752981726,80502.75,80502.75,1232.13356621756,31115.25,31115.25,366.634866045225,15806.75,15806.75,569.574512245764,10014,10014,33.9411254969543,16036.5,16036.5,419.314321243623,12307,12307,414.364573775317,14809.5,14809.5,436.2848839921,11867.75,11867.75,201.171879247573,27754.5,27754.5,406.586399182265,10503.5,10503.5,61.5182899632296,10586.25,10586.25,129.754094347731,11142.75,11142.75,85.206367132979,454755,454755,10780.5499859701,1343476.5,1343476.5,2959.2418792657,NA,NA,NA,373744.5,373744.5,303.348809129029,NA,NA,NA
"45","Nasal_11",3,"A21","2","IgM",3598,3598,12.7279220613579,4414.25,4414.25,119.85459941112,4670.5,4670.5,261.629509039023,4341,4341,253.144227664784,5448,5448,254.558441227157,4769.75,4769.75,317.137391362167,4788.75,4788.75,302.995255738436,4436,4436,350.724963468528,4024.5,4024.5,378.302127934803,4544.75,4544.75,421.789194977776,4719,4719,111.722871427475,3606.5,3606.5,32.5269119345812,2988.25,2988.25,271.882557366228,5418,5418,493.56053326821,4472.25,4472.25,178.544462249603,5741,5741,693.671752344003,4825.5,4825.5,277.892965006313,4355.5,4355.5,133.643181644257,3364.75,3364.75,110.662211255695,4753.75,4753.75,372.998827075904,3978.25,3978.25,184.201316499096,4498.75,4498.75,264.104382773175,370261.75,370261.75,16695.144657205,93496,93496,2694.07683632075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Nasal_11",3,"A22","2","IgM",3598,3598,12.7279220613579,4414.25,4414.25,119.85459941112,4670.5,4670.5,261.629509039023,4341,4341,253.144227664784,5448,5448,254.558441227157,4769.75,4769.75,317.137391362167,4788.75,4788.75,302.995255738436,4436,4436,350.724963468528,4024.5,4024.5,378.302127934803,4544.75,4544.75,421.789194977776,4719,4719,111.722871427475,3606.5,3606.5,32.5269119345812,2988.25,2988.25,271.882557366228,5418,5418,493.56053326821,4472.25,4472.25,178.544462249603,5741,5741,693.671752344003,4825.5,4825.5,277.892965006313,4355.5,4355.5,133.643181644257,3364.75,3364.75,110.662211255695,4753.75,4753.75,372.998827075904,3978.25,3978.25,184.201316499096,4498.75,4498.75,264.104382773175,370261.75,370261.75,16695.144657205,93496,93496,2694.07683632075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Nasal_11",4,"A21","2","IgA",16358.5,16358.5,99.7020561473032,10334.5,10334.5,173.948268171891,12376.75,12376.75,7.42462120245875,9957.25,9957.25,195.51502499808,11825,11825,222.031529292576,12087.5,12087.5,492.853426487024,11395.25,11395.25,498.863834127109,10322.5,10322.5,770.03928471215,10012,10012,335.168614282424,11437,11437,302.641702347842,9510.5,9510.5,120.9152595829,8619.25,8619.25,97.9342891943368,6929.5,6929.5,170.412734265958,23081.25,23081.25,484.014591722192,16200.5,16200.5,570.635172417544,14696,14696,487.903679018718,10643.75,10643.75,123.390133317053,13094.75,13094.75,346.835876172002,17554.25,17554.25,419.667874634216,10318,10318,115.965512114594,98140.75,98140.75,5709.53370469078,16028,16028,470.933116270241,470564.25,470564.25,11379.8229830257,1275347.5,1275347.5,1564.82730676583,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Nasal_11",4,"A22","2","IgA",16358.5,16358.5,99.7020561473032,10334.5,10334.5,173.948268171891,12376.75,12376.75,7.42462120245875,9957.25,9957.25,195.51502499808,11825,11825,222.031529292576,12087.5,12087.5,492.853426487024,11395.25,11395.25,498.863834127109,10322.5,10322.5,770.03928471215,10012,10012,335.168614282424,11437,11437,302.641702347842,9510.5,9510.5,120.9152595829,8619.25,8619.25,97.9342891943368,6929.5,6929.5,170.412734265958,23081.25,23081.25,484.014591722192,16200.5,16200.5,570.635172417544,14696,14696,487.903679018718,10643.75,10643.75,123.390133317053,13094.75,13094.75,346.835876172002,17554.25,17554.25,419.667874634216,10318,10318,115.965512114594,98140.75,98140.75,5709.53370469078,16028,16028,470.933116270241,470564.25,470564.25,11379.8229830257,1275347.5,1275347.5,1564.82730676583,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Nasal_12",1,"A23","1","IgM",8188.75,8188.75,66.1144840409422,2306.25,2306.25,47.0226009489054,12462.5,12462.5,1182.98964492509,5467.25,5467.25,308.652109987928,8509,8509,274.35743110038,9307.75,9307.75,622.607520834755,3839,3839,26.8700576850888,7562.75,7562.75,546.947095247795,5183.25,5183.25,98.6413959755234,9326.5,9326.5,505.581348548381,12851.25,12851.25,1361.5341071747,6126,6126,277.185858225127,5903.25,5903.25,440.173971288626,4789.5,4789.5,202.939646200539,7997,7997,182.433549546129,4508.75,4508.75,295.217081145384,6927.25,6927.25,44.9012806053458,7094,7094,398.808224589213,9887.25,9887.25,145.310443533836,7102.5,7102.5,589.019948728394,8020,8020,212.132034355964,9759.5,9759.5,1007.62716319083,18786,18786,412.950360212944,6384.5,6384.5,212.839141137151,NA,NA,NA,3514.75,3514.75,51.2652416360247,NA,NA,NA
"50","Nasal_12",1,"A24","1","IgM",8188.75,8188.75,66.1144840409422,2306.25,2306.25,47.0226009489054,12462.5,12462.5,1182.98964492509,5467.25,5467.25,308.652109987928,8509,8509,274.35743110038,9307.75,9307.75,622.607520834755,3839,3839,26.8700576850888,7562.75,7562.75,546.947095247795,5183.25,5183.25,98.6413959755234,9326.5,9326.5,505.581348548381,12851.25,12851.25,1361.5341071747,6126,6126,277.185858225127,5903.25,5903.25,440.173971288626,4789.5,4789.5,202.939646200539,7997,7997,182.433549546129,4508.75,4508.75,295.217081145384,6927.25,6927.25,44.9012806053458,7094,7094,398.808224589213,9887.25,9887.25,145.310443533836,7102.5,7102.5,589.019948728394,8020,8020,212.132034355964,9759.5,9759.5,1007.62716319083,18786,18786,412.950360212944,6384.5,6384.5,212.839141137151,NA,NA,NA,3514.75,3514.75,51.2652416360247,NA,NA,NA
"51","Nasal_12",2,"A23","1","IgA",15654.5,15654.5,2295.97571851272,30194.75,30194.75,1997.2231034614,217088.75,217088.75,6700.89741191432,29487.75,29487.75,2567.85827587895,77701,77701,2831.25555187094,16256,16256,1600.88975260634,308482.5,308482.5,4503.56308937712,13642,13642,1844.13448533452,11922.25,11922.25,1510.02653122387,11493,11493,1335.0176028802,68959,68959,2439.51839509359,33261,33261,3118.34090503267,16552,16552,2095.86449943693,9693.5,9693.5,1119.3500346183,15414.25,15414.25,799.384216131392,10863.5,10863.5,767.210857587404,15010.25,15010.25,1768.82761313815,12415.5,12415.5,1644.02326625872,27689,27689,3369.3638123539,10615.25,10615.25,1285.87368158774,10498.5,10498.5,791.252488147747,11714.75,11714.75,1382.04020382911,414690,414690,13043.2916857671,1226501,1226501,13665.5456532112,NA,NA,NA,311750.5,311750.5,914.289068074206,NA,NA,NA
"52","Nasal_12",2,"A24","1","IgA",15654.5,15654.5,2295.97571851272,30194.75,30194.75,1997.2231034614,217088.75,217088.75,6700.89741191432,29487.75,29487.75,2567.85827587895,77701,77701,2831.25555187094,16256,16256,1600.88975260634,308482.5,308482.5,4503.56308937712,13642,13642,1844.13448533452,11922.25,11922.25,1510.02653122387,11493,11493,1335.0176028802,68959,68959,2439.51839509359,33261,33261,3118.34090503267,16552,16552,2095.86449943693,9693.5,9693.5,1119.3500346183,15414.25,15414.25,799.384216131392,10863.5,10863.5,767.210857587404,15010.25,15010.25,1768.82761313815,12415.5,12415.5,1644.02326625872,27689,27689,3369.3638123539,10615.25,10615.25,1285.87368158774,10498.5,10498.5,791.252488147747,11714.75,11714.75,1382.04020382911,414690,414690,13043.2916857671,1226501,1226501,13665.5456532112,NA,NA,NA,311750.5,311750.5,914.289068074206,NA,NA,NA
